row_id,koi_eccen,koi_teq,koi_impact,koi_incl,koi_insol,koi_count,koi_period,koi_steff,koi_smass,koi_smet,koi_slogg
4138,0,1020,0.234,89.17,255.32,1,7.61758198,6202,1.05,-0.12,4.401
4139,0,849,0.5122,88.81,122.73,1,41.477908,6935,1.197,-0.62,3.95
4140,0,466,0.88,89.67,11.17,1,42.1003351,5595,0.917,-0.14,4.57
4141,0,1507,0.11,89.11,1217.79,1,2.20923119,5991,1.032,-0.02,4.375
4142,0,318,0.378,89.95,2.43,1,260.54832,6412,1.084,-0.3,4.44
4143,0,252,0.5386,89.95,0.96,1,370.47678,6050,0.979,-0.3,4.525
4144,0,949,0.362,88.75,192.09,1,5.88350251,5840,0.942,-0.24,4.553
4145,0,3295,1.024,26.28,27795.08,1,0.662457501,6425,1.237,-0.34,3.862
4146,0,1868,0.422,81.85,2873.72,1,1.33258458,6384,1.129,-0.16,4.419
4147,0,2800,0.284,84.63,14544.87,1,1.182862515,6017,1.269,-0.38,3.699
4148,0,1871,0.291,85.27,2901.68,1,0.539915033,5102,0.811,0.1,4.502
4149,0,226,1.7826,87.66,0.62,1,372.54353,5561,0.919,-0.06,4.557
4150,0,1709,0.205,88,2016.25,1,2.20829637,6028,1.194,0.14,4.189
4151,0,1139,0.64,81.86,396.64,1,0.849906734,4296,0.503,-1,4.733
4152,0,903,0.686,88.72,157.45,2,26.6565737,5159,1.373,-0.04,3.604
4153,0,1642,0.005,89.93,1719.2,2,4.4408541,5159,1.373,-0.04,3.604
4154,0,262,1.5922,88.24,1.11,1,373.72257,6004,1.043,-0.02,4.45
4155,0,892,0.601,86.83,149.41,1,8.18504859,5984,0.993,-0.2,4.521
4156,0,1397,1.18,84.03,900.7,1,10.78438513,5575,1.48,-0.38,3.516
4157,0,901,0.811,87.72,155.7,3,10.42317343,5767,0.91,-0.14,4.287
4158,0,1737,0.536,61.27,2149.42,1,0.566804221,5277,0.628,-1,4.625
4159,0,1482,0.419,84.41,1139.1,1,2.022658,6091,1.045,-0.14,4.487
4160,0,255,0.2569,89.95,1.01,1,316.57747,5822,0.994,-0.06,4.529
4161,0,1291,0.173,89.24,658.77,1,1.8679943,5487,0.899,-0.08,4.568
4162,0,931,0.062,89.77,177.84,1,8.9172863,6210,1.035,-0.24,4.467
4163,0,2402,1.172,17.3,7822.62,1,0.519437968,6181,1.074,-0.14,4.464
4164,0,2008,0.003,89.97,3844.97,1,1.33807075,6355,1.269,0.16,4.299
4165,0,1445,0.295,84.67,1025.9,1,1.105095798,5296,0.835,-0.2,4.604
4166,0,310,0.3471,89.95,2.17,1,245.01902,6167,1.046,-0.14,4.451
4167,0,330,0.036,89.98,2.82,1,153.979362,5858,0.944,-0.2,4.502
4168,0,2364,0.439,89.36,7383.41,1,10.2239787,4673,2.666,0.21,2.412
4169,0,535,0.908,87.94,19.37,7,56.4148314,6325,1.157,-0.04,4.409
4170,0,2767,0.74,54.35,13876.96,1,2.18079098,6911,1.865,-0.12,3.661
4171,0,729,0.201,89.51,66.95,1,20.9254083,5821,1.025,0.1,4.283
4172,0,630,0.495,89.08,37.3,2,13.0600399,5168,0.793,-0.12,4.566
4173,0,2196,0.061,89.27,5512.38,1,0.641069613,6077,0.953,-0.34,4.451
4174,0,1344,0.147,88.22,770.18,1,2.2430415,5897,0.983,-0.16,4.531
4175,0,3302,0.461,70.93,28091.85,1,1.21475168,6732,1.676,-0.14,3.632
4176,0,901,0.227,89.66,155.73,1,17.3731821,6180,1.237,0.07,4.155
4177,0,1477,0.152,88.5,1122.82,1,1.97507424,6065,1.022,-0.18,4.495
4178,0,736,0.008,89.98,69.3,1,27.4784659,5432,1.046,0.21,3.993
4179,0,273,0.3872,89.95,1.31,1,244.86662,5821,0.937,-0.22,4.554
4180,0,1490,0.57,71.34,1161.23,1,1.30627214,5513,0.948,0.08,4.543
4181,0,698,0.1725,89.95,56.09,1,62.366706,6749,1.419,-0.14,4.031
4182,0,1773,0.022,89.47,2344.56,1,0.933732791,5496,0.798,-0.22,4.405
4183,0,860,0.5182,89.95,129.19,1,53.106597,7217,1.562,-0.34,3.893
4184,0,270,0.2583,89.95,1.25,1,360.15417,6065,1.163,0.21,4.452
4185,0,1336,0.117,89.53,750.6,1,3.3879165,5702,0.997,0.14,4.247
4186,0,1547,0.3097,86.52,1352.91,2,1.42856815,5979,0.888,-0.52,4.557
4187,0,222,0.4148,89.95,0.58,5,381.850599,5485,0.986,0.21,4.556
4188,0,1045,0.804,88.83,281.84,1,10.81315417,6380,1.351,0.34,4.24
4189,0,268,1.262,88.33,1.23,1,359.08368,6256,0.986,-0.44,4.493
4190,0,425,0.186,89.92,7.7,1,58.7488629,5574,0.756,-0.5,4.505
4191,0,1226,0.093,89.32,534.57,1,3.74784374,6122,1.07,-0.1,4.471
4192,0,518,0.74,88.12,16.96,2,64.740274,5999,0.926,-0.32,4.263
4193,0,1253,0.417,87.88,582.98,1,5.38299284,6256,1.135,-0.02,4.27
4194,0,1454,0.372,85.51,1055.42,1,1.71028117,5910,0.945,-0.28,4.55
4195,0,1346,0.179,88.76,773.92,1,2.0481582,5799,0.955,-0.16,4.548
4196,0,271,0.323,89.88,1.28,1,140.251943,4821,0.765,0.16,4.529
4197,0,784,0.704,87.12,89.3,1,14.7179342,6102,1.058,-0.06,4.449
4198,0,986,0.609,81.1,222.55,1,0.570828503,3585,0.406,-0.2,4.868
4199,0,280,0.2848,89.95,1.45,1,134.4665,4891,0.764,0.1,4.524
4200,0,2503,0.722,72.19,9311.68,1,0.909314811,6508,1.111,-0.3,4.163
4201,0,189,0.21,89.95,0.3,2,207.24785,4339,0.573,-0.58,4.711
4202,0,341,0.2803,89.95,3.18,1,186.55347,6187,1.026,-0.2,4.446
4203,0,987,0.944,84.42,223.93,1,5.99078221,5721,0.954,0,4.442
4204,0,798,0.308,89.42,95.62,1,14.0801852,5984,1.142,0.24,4.421
4205,0,986,1.253,75.89,223.8,1,2.440839436,4803,0.752,-0.08,4.623
4206,0,797,0.369,89.14,95.35,1,23.6223571,6144,0.999,-0.3,4.149
4207,0,740,0.028,89.95,71.04,1,19.2527652,6258,1.102,-0.12,4.442
4208,0,1364,1.422,56.94,818.01,1,3.28931936,6335,1.12,-0.14,4.427
4209,0,1526,0.257,81.73,1275.68,1,1.08195208,5233,0.764,-0.16,4.489
4210,0,2363,0.116,87.53,7320.09,1,0.512583041,6077,1.077,-0.04,4.471
4211,0,456,0.517,89.71,10.18,1,219.20579,6990,1.515,0.06,4.115
4212,0,1547,0.108,89.01,1352.14,1,2.29794819,6371,1.117,-0.18,4.426
4213,0,263,0.0125,89.95,1.12,1,368.11581,6122,1.041,-0.18,4.487
4214,0,288,0.5045,89.95,1.62,1,368.52466,6343,1.213,0.07,4.411
4215,0,868,0.563,88.05,134.21,5,4.54586982,5051,0.692,-0.36,4.562
4216,0,988,0.32,88.7,224.74,1,3.48754109,5252,0.896,0.07,4.593
4217,0,5157,0.3422,72.77,167191.11,1,0.542498653,8711,1.987,-0.26,3.795
4218,0,1228,0.984,63.83,537.66,1,8.0772455,5684,1.239,0.3,3.915
4219,0,211,0.1702,89.95,0.47,1,364.08733,5376,0.769,-0.42,4.601
4220,0,746,0.036,89.83,73.01,1,21.5819776,5601,0.915,-0.04,4.144
4221,0,1089,0.247,89.24,332.97,1,5.75651958,6208,1.086,-0.12,4.454
4222,0,497,0.015,89.99,14.41,1,91.95723,5854,1.107,0.16,4.114
4223,0,861,0.256,89.35,129.74,1,7.51731745,5525,0.957,0.16,4.488
4224,0,1451,0.2516,88.24,1046.77,1,3.08723626,6418,1.241,0.07,4.395
4225,0,1967,1.252,22.94,3520.7,1,0.592562969,5728,0.896,-0.32,4.575
4226,0,637,0.373,89.3,38.95,1,44.6966177,5929,1.116,0.12,4.123
4227,0,1049,0.311,89.16,286.1,1,8.5275894,6469,1.26,0.07,4.385
4228,0,1493,0.983,56.21,1175,1,3.07714195,6108,1.162,0.1,4.251
4229,0,1003,0.242,89.03,239.15,2,3.83488354,5515,0.868,-0.26,4.592
4230,0,521,0.532,88.22,17.43,1,31.97181,5632,0.952,-0.04,4.554
4231,0,1102,0.499,87.08,348.61,1,5.81289843,6175,1.013,-0.2,4.41
4232,0,1175,0.3252,89.38,451.14,1,6.44173995,6088,1.097,0.02,4.225
4233,0,1945,0.194,87.69,3367.19,1,0.631106722,5400,0.816,-0.1,4.443
4234,0,323,0.2545,89.95,2.57,1,176.17377,5957,1.026,-0.08,4.506
4235,0,429,0.529,89.44,8.02,1,114.336052,5802,1.044,0.14,4.218
4236,0,2566,1.377,31.26,10289.98,1,0.63938062,6607,1.224,-0.1,4.363
4237,0,929,0.022,89.88,176.13,1,8.8233996,5602,0.852,-0.14,4.269
4238,0,2348,0.628,72.73,7209.06,1,0.566801045,6106,0.893,-0.52,4.405
4239,0,1933,1.3295,29.79,3302.31,1,0.992799002,6217,1.056,-0.22,4.472
4240,0,1926,0.561,80.83,3261.65,1,1.5184181,6302,1.063,-0.18,4.259
4241,0,1487,0.53,82.1,1157.58,2,0.96807117,5367,0.757,-0.54,4.639
4242,0,1518,0.384,85.33,1254.47,1,3.55661906,6018,0.934,-0.42,4.081
4243,0,458,1.125,87.81,10.42,1,40.0691482,5485,0.796,-0.38,4.575
4244,0,950,0.353,88.43,192.95,1,11.6933447,6049,1.189,0.18,4.248
4245,0,5127,0.692,69.95,164220.08,1,0.56256804,9005,1.941,-0.38,3.84
4246,0,1979,1.6053,16.62,3624.62,1,8.79991878,8092,2.068,-0.04,3.725
4247,0,1250,0.304,89.22,577.46,1,4.02745396,6174,0.987,-0.28,4.398
4248,0,1272,0.058,89.75,618.99,2,4.96061094,6117,1.079,-0.04,4.244
4249,0,231,0.1215,89.95,0.67,1,349.03703,5583,0.899,-0.14,4.559
4250,0,310,0.2043,89.95,2.17,1,177.8135,5822,0.994,-0.06,4.529
4251,0,1576,0.197,88.58,1453.8,1,1.4733245,5751,0.834,-0.36,4.431
4252,0,428,0.084,89.96,7.92,1,101.952048,6210,1.028,-0.18,4.407
4253,0,878,0.145,88.78,140.54,1,2.41795911,4623,0.545,-1.12,4.719
4254,0,345,0.4202,89.95,3.36,1,183.854867,6225,1.091,-0.12,4.45
4255,0,1000,0.097,89.46,235.68,1,5.93218209,5843,1.036,0.08,4.474
4256,0,400,0.095,89.96,6.03,1,96.384483,5919,1.114,0.21,4.485
4257,0,844,0.19,89.33,119.89,1,6.05552018,5352,0.919,0.07,4.585
4258,0,576,0.043,89.91,26.03,5,12.4418003,4926,0.727,-0.36,4.653
4259,0,513,0.823,87.97,16.37,1,54.333582,5500,0.92,0.14,4.228
4260,0,1581,0.312,87.42,1477.06,1,4.11754421,6263,1.147,-0.18,4.024
4261,0,295,0.0927,89.95,1.79,1,293.60581,6167,1.149,0.07,4.444
4262,0,2287,0.796,46.53,6451.74,1,2.78801663,7523,1.719,-0.06,3.986
4263,0,981,0.278,88.54,218.91,1,3.94660745,5376,0.897,-0.02,4.576
4264,0,917,0.46,87.66,167.06,1,4.99473798,5406,0.907,0.02,4.569
4265,0,348,0.997,88.55,3.48,1,122.749053,5619,1.069,0.44,4.488
4266,0,1608,0.728,81.19,1579.65,1,4.37992345,6311,1.324,-0.12,3.993
4267,0,283,0.5758,89.95,1.52,1,368.48518,6140,0.989,-0.24,4.354
4268,0,492,0.3241,89.95,13.85,2,169.894419,6382,1.222,-0.22,3.94
4269,0,793,0.109,89.93,93.35,1,26.190289,6434,1.224,-0.08,4.208
4270,0,442,0.3979,89.95,9.02,1,203.511886,6967,1.403,-0.1,4.193
4271,0,995,0.115,89.55,231.84,1,3.70858595,5420,0.864,-0.2,4.596
4272,0,832,0.746,86.72,113.38,1,9.4527721,5973,0.945,-0.34,4.547
4273,0,976,0.39,88.96,214.31,1,4.3638313,5623,0.853,-0.4,4.596
4274,0,783,0.334,89.01,88.79,5,6.18943952,5051,0.692,-0.36,4.562
4275,0,882,0.006,89.98,142.95,1,6.83006228,5807,0.886,-0.4,4.576
4276,0,674,1.201,78.38,48.86,1,17.1622587,5729,1.037,0.16,4.509
4277,0,1035,0.428,88.41,271.21,1,5.19898615,6058,0.95,-0.4,4.54
4278,0,750,0.045,89.88,74.58,3,8.70179611,5295,0.825,-0.1,4.548
4279,0,784,1.063,64.5,89.04,2,14.74426,6146,1.006,-0.22,4.454
4280,0,2596,0.541,68.3,10738.05,2,0.933747395,5574,1.134,-0.16,3.818
4281,0,679,0,90,50.35,1,58.873429,7078,1.401,-0.16,4.192
4282,0,1205,1.9614,56.15,497.8,1,14.1166583,6526,1.398,-0.1,3.883
4283,0,617,0.809,88.99,34.32,1,35.0175053,5944,0.905,-0.32,4.293
4284,0,658,0.967,84.51,44.26,1,47.3128645,5749,1.288,0.34,4.002
4285,0,880,0.3636,89.95,141.6,2,29.6990126,6382,1.222,-0.22,3.94
4286,0,1267,0.63,86.57,608.39,1,6.1082945,6720,1.261,-0.14,4.316
4287,0,410,0.025,89.99,6.67,1,119.72007,5963,1.056,0.06,4.321
4288,0,2853,0.201,82.96,15656.19,1,1.27839331,7758,1.713,0,4.106
4289,0,1084,0.625,86.82,326.67,3,7.545922037,5788,1.039,0.12,4.178
4290,0,2157,1.183,22.84,5080.59,1,0.58675746,5942,1.028,-0.06,4.506
4291,0,734,0.12,89.83,68.48,1,22.599501,6335,1.017,-0.3,4.375
4292,0,287,0.9735,88.24,1.59,1,373.74856,6343,1.213,0.07,4.411
4293,0,661,0.1364,89.95,45.17,1,20.8822079,5780,1,-0.21244898,4.438
4294,0,1086,0.956,84.96,329.68,1,7.28171395,4970,0.996,0.32,3.924
4295,0,926,0.399,88.58,173.92,1,8.0386699,6018,1.058,-0.04,4.485
4296,0,433,0.664,89.41,8.34,3,44.9851885,5295,0.825,-0.1,4.548
4297,0,1022,0.927,80.83,257.38,1,6.67410577,5949,0.968,-0.16,4.389
4298,0,171,0.348,89.95,0.2,1,374.92478,4407,0.681,0.08,4.593
4299,0,985,0.282,89.12,223.02,1,5.89089509,5869,1.054,0.07,4.513
4300,0,995,0.041,89.82,231.52,2,4.13029832,5490,0.864,-0.16,4.557
4301,0,950,0.203,88.61,192.38,1,4.60690612,5529,0.839,-0.3,4.583
4302,0,1617,0.359,84.49,1619.24,1,1.50178705,5964,1.049,0,4.471
4303,0,2056,0.28,83.22,4230.98,1,0.499664962,5570,0.971,0.07,4.561
4304,0,770,1.254,75.56,83.11,1,17.4453935,6260,1.118,-0.08,4.433
4305,0,410,0.597,89.61,6.71,1,201.325036,6120,1.306,0.16,4.093
4306,0,1008,0.079,89.83,243.63,1,5.59346375,5874,1.001,-0.06,4.498
4307,0,966,0.534,88.08,206.55,1,3.44928111,5119,0.879,0.14,4.591
4308,0,1662,0.377,84.02,1801.98,1,1.4725859,6077,1.077,-0.04,4.471
4309,0,1144,0.7955,75.63,404.28,1,2.97607935,5547,0.932,0.02,4.534
4310,0,693,0.473,88.78,54.36,2,37.9043889,5303,1.042,-0.04,3.87
4311,0,1980,0.466,82.8,3622.28,1,1.44438449,6667,1.233,-0.12,4.358
4312,0,1141,0.707,87.78,400.53,2,6.88297756,6117,1.079,-0.04,4.244
4313,0,882,0.979,75.14,142.92,1,8.7963166,5780,1,0,4.438
4314,0,1203,0.435,88.16,494.57,1,2.049602348,5356,0.872,-0.12,4.589
4315,0,537,0.754,88.98,19.63,1,53.285584,6015,0.806,-0.68,4.297
4316,0,1092,0.003,89.99,335.9,2,5.8943338,5929,1.087,0.16,4.357
4317,0,794,0.032,89.9,94.08,2,8.119343,5490,0.864,-0.16,4.557
4318,0,727,0.018,89.95,65.88,5,7.74347801,5051,0.692,-0.36,4.562
4319,0,799,0.081,89.82,96.25,1,18.0071438,6173,1.023,-0.16,4.314
4320,0,866,0.221,89.14,132.98,1,5.60473115,5401,0.871,-0.16,4.593
4321,0,357,0.735,89.95,3.83,1,132.778041,5780,1,-0.147755102,4.438
4322,0,983,0.666,85.29,220.65,1,2.49915311,4705,0.707,-0.04,4.572
4323,0,282,0.2544,89.95,1.5,1,184.568,5680,0.807,-0.54,4.595
4324,0,373,0.667,89.77,4.59,2,105.997107,6068,0.931,-0.5,4.565
4325,0,1477,0.711,79.72,1124.85,1,2.48882685,6246,1.18,0.07,4.433
4326,0,253,0.0858,89.95,0.96,1,367.19796,6054,0.966,-0.34,4.525
4327,0,1510,0.665,87.38,1229.72,1,6.30432354,6728,1.192,-0.46,3.987
4328,0,690,0.689,88.89,53.57,1,17.6604653,5910,1.032,-0.02,4.505
4329,0,1074,0.176,89.42,313.79,1,3.38419892,5613,0.888,-0.26,4.581
4330,0,934,0.388,84.04,180.38,1,1.69999106,4289,0.541,-0.64,4.684
4331,0,1726,0.015,89.86,2107.84,1,1.19260017,5600,0.837,-0.18,4.349
4332,0,1263,0.115,88.38,601.3,1,4.2059745,5960,0.964,-0.18,4.291
4333,0,320,0.033,89.99,2.48,1,216.456055,5645,0.969,0.14,4.299
4334,0,2642,0.424,72.05,11526.75,1,0.566803216,6473,1.087,-0.28,4.33
4335,0,228,0.0901,89.95,0.64,1,365.13981,5610,0.887,-0.2,4.564
4336,0,483,0.03,89.96,12.89,1,37.809539,5595,0.917,-0.14,4.57
4337,0,193,0.4109,89.95,0.33,1,381.18654,4977,0.799,-0.04,4.607
4338,0,503,0.076,89.87,15.12,1,12.003678,4328,0.58,-0.42,4.654
4339,0,1243,0.097,89.26,565.42,1,5.17624997,5578,1.001,0.14,4.088
4340,0,295,0.1419,89.95,1.78,1,370.62071,6432,1.131,-0.16,4.382
4341,0,1848,0.086,89.11,2736.51,1,0.589458602,5286,0.722,-0.38,4.517
4342,0,1030,0.337,88.27,266.81,1,3.91794676,5500,0.974,0.16,4.547
4343,0,1130,0.135,89.48,385.87,1,6.0059966,6103,1.05,-0.04,4.331
4344,0,1069,0.716,82.43,309.32,1,4.22426989,5735,0.903,-0.2,4.501
4345,0,225,0.005,89.95,0.6,1,330.906041,5461,0.838,-0.26,4.589
4346,0,586,0.768,88.62,27.97,1,56.3479517,5843,0.963,-0.2,4.086
4347,0,1656,0.2344,87.09,1779.79,1,0.614701901,4954,0.699,-0.26,4.563
4348,0,3268,0.62,67.58,26937.31,1,0.934181579,7624,1.803,0.1,4.029
4349,0,773,0.172,89.61,84.29,1,19.9778599,6392,1.232,0.07,4.399
4350,0,330,0.1971,89.95,2.8,1,379.65261,6471,0.855,-1.04,4.141
4351,0,658,0.579,88.23,44.42,1,17.543847,5957,0.865,-0.6,4.579
4352,0,1683,0.878,80.73,1894.37,1,3.8183717,6738,1.351,-0.18,4.109
4353,0,2230,0.1356,88.81,5844.41,1,1.215181097,6717,1.266,-0.16,4.268
4354,0,876,0.5366,88.81,139.32,1,21.5324915,6737,1.232,-0.3,4.228
4355,0,1324,0.39,87.36,725.94,1,3.74779583,6341,1.154,-0.06,4.409
4356,0,984,0.164,89.89,221.32,1,9.07829171,5086,0.951,0.3,4.002
4357,0,1525,1.186,11.38,1280.4,1,0.91842238,5288,0.828,-0.24,4.613
4358,0,290,0.0802,89.95,1.66,1,373.43233,6146,0.954,-0.36,4.303
4359,0,673,0.89,87.58,48.52,5,9.74048508,5051,0.692,-0.36,4.562
4360,0,264,0.1656,89.95,1.16,1,397.73781,6194,1.086,-0.12,4.457
4361,0,1457,0.119,89.57,1065.83,1,5.35745121,6123,1.208,0,3.982
4362,0,687,0.778,72.06,52.58,1,2.16132662,3754,0.443,-0.4,4.818
4363,0,886,0.261,89.2,146.16,1,6.41097179,5383,0.972,0.4,4.486
4364,0,1337,0.553,85.5,754.37,1,6.76289308,6547,1.289,-0.16,4.122
4365,0,516,0.058,89.98,16.78,1,75.2116373,5818,1.2,0.28,4.165
4366,0,956,0.141,89.38,197.84,1,6.36283414,5955,0.972,-0.24,4.534
4367,0,1210,0.225,89.1,506.84,1,7.53737498,6483,1.212,-0.16,4.206
4368,0,2921,0.727,79.29,17139.77,1,1.09844642,6403,1.233,-0.5,3.772
4369,0,508,0.678,85.94,15.74,1,25.94947,5348,0.838,-0.24,4.609
4370,0,778,0.267,89.08,86.87,2,7.57600886,5361,0.848,-0.16,4.588
4371,0,3330,0.536,79.51,29112.69,1,1.8789138,8046,2.06,-0.06,3.704
4372,0,492,0.923,87.73,13.89,1,41.8681996,5852,0.928,-0.3,4.559
4373,0,2113,0.222,85.94,4749.21,1,0.514771509,5730,0.968,-0.06,4.545
4374,0,733,0.059,89.86,68.28,1,8.61742738,5009,0.797,0.16,4.491
4375,0,789,0.1278,89.95,91.51,1,35.945188,6578,1.36,-0.06,4.087
4376,0,1499,0.206,89.09,1192.26,1,5.00749378,5242,0.808,-0.72,3.644
4377,0,292,0.019,89.99,1.72,1,196.436796,5462,0.924,0.16,4.452
4378,0,676,0.746,86.87,49.36,1,8.8303681,5051,0.786,-0.24,4.628
4379,0,860,0.55,88.17,129.15,1,12.85755895,5860,0.922,-0.2,4.276
4380,0,1976,0.315,76.68,3605.07,1,0.566810643,5776,0.832,-0.56,4.598
4381,0,645,0.756,86.97,40.79,2,33.502923,5999,0.926,-0.32,4.263
4382,0,555,0.243,89.95,22.49,1,148.568877,5814,1.556,0.34,3.68
4383,0,1082,0.725,84.5,323.68,1,9.3335486,5354,1.071,0.14,3.927
4384,0,178,0.0753,89.95,0.24,1,262.477098,4227,0.614,-0.14,4.641
4385,0,1572,0.233,88,1440.34,1,2.21030572,6355,1.134,-0.12,4.418
4386,0,735,0.031,89.96,69.25,1,9.54060855,5271,0.839,0,4.522
4387,0,952,0.02,89.9,194.41,1,5.99321872,5853,0.961,-0.18,4.544
4388,0,1444,0.385,85.81,1028.71,1,1.80926734,5897,0.983,-0.16,4.531
4389,0,1960,0.328,83.68,3481.65,1,0.70544189,5838,0.992,-0.08,4.529
4390,0,1820,0.408,88.3,2602.14,1,0.981399749,6038,0.982,-0.28,4.524
4391,0,862,0.727,87.52,130.09,4,5.04413987,4954,0.791,0.18,4.5
4392,0,2777,0.645,64.29,14057.75,1,0.933728755,6652,1.378,-0.16,4.036
4393,0,809,0.996,33.09,101.31,1,12.60759142,6047,1.081,0,4.47
4394,0,974,0.837,81.82,212.68,1,5.3694084,5753,0.951,-0.12,4.538
4395,0,1159,0.014,89.93,425.7,1,5.65690281,5687,0.986,0.1,4.191
4396,0,2061,0.044,89.42,4270.04,1,0.734573766,5602,0.851,-0.14,4.325
4397,0,279,0.3711,89.95,1.43,1,289.86046,5914,0.973,-0.14,4.451
4398,0,246,0.1365,89.95,0.87,2,357.13089,5838,0.992,-0.08,4.529
4399,0,277,0.0647,89.95,1.39,1,370.50684,6360,1.044,-0.36,4.458
4400,0,3111,0.519,83.11,22103.67,1,1.332580225,6858,1.88,0.08,3.731
4401,0,1024,0.826,84.32,259.7,1,7.4299322,5635,0.972,0.14,4.23
4402,0,500,0.652,89.13,14.73,1,79.334347,6384,1.027,-0.3,4.33
4403,0,1090,0,90,333.82,1,5.68251605,5753,1.016,0.16,4.319
4404,0,901,0.94,81.62,155.95,3,7.99144696,5700,1.003,0.16,4.434
4405,0,2637,0.686,66.82,11446.75,1,2.9039446,7846,2.29,0.56,3.829
4406,0,1031,0.002,90,267.17,1,68.538296,4687,0.988,-0.2,2.613
4407,0,1089,0.5,86.48,332.79,3,4.52628739,5700,1.003,0.16,4.434
4408,0,225,0.1382,89.95,0.61,1,369.7985,5680,0.797,-0.56,4.582
4409,0,973,0.7173,86.52,211.64,2,6.5588346,5780,1,-0.153367347,4.438
4410,0,1070,0.012,89.9,311.13,1,0.643007769,3925,0.432,-0.84,4.825
4411,0,1578,0.44,87.12,1473.77,1,0.597018404,4985,0.688,-0.54,4.675
4412,0,1757,0.125,87.98,2252.16,1,1.061937837,5893,1.033,0,4.505
4413,0,1018,0.538,87.91,254.2,1,4.82025124,6035,0.864,-0.74,4.591
4414,0,713,0.924,84.69,60.93,1,12.4019263,5555,0.824,-0.28,4.514
4415,0,395,0.119,89.96,5.77,1,152.823896,6452,1.167,-0.12,4.394
4416,0,635,0.891,89.3,38.57,1,15.07277287,5521,0.864,-0.28,4.594
4417,0,1607,0.1534,89.38,1577.89,1,1.71659304,6192,1.037,-0.22,4.467
4418,0,795,1.9253,77.92,94.48,1,6.80899076,4992,0.81,0.24,4.483
4419,0,367,0.448,89.61,4.28,2,77.915425,5135,0.812,0.12,4.464
4420,0,262,0.825,89.93,1.11,1,358.818895,6056,0.908,-0.46,4.47
4421,0,317,0.5983,89.38,2.39,1,181.3537,5900,1.065,0.07,4.509
4422,0,278,0.316,89.91,1.41,1,284.727213,5497,0.913,0.14,4.332
4423,0,1176,0.49,85.97,451.72,1,3.74786694,5957,1.083,0.07,4.498
4424,0,669,0.045,89.93,47.46,2,30.5392931,5803,1.046,0.14,4.211
4425,0,1967,0.286,88.8,3541.46,1,0.913244995,5923,1.013,-0.02,4.402
4426,0,1395,0.243,87.49,894.1,1,2.97599368,6202,1.003,-0.24,4.394
4427,0,801,1.111,71.25,97.64,1,8.31224474,5421,0.739,-0.4,4.483
4428,0,2130,0.584,75.84,4882.9,1,0.584148495,5427,0.861,0.06,4.347
4429,0,774,0.174,89.59,85.06,1,12.6362048,5772,1.028,0.14,4.457
4430,0,1912,1.171,19.52,3155.32,2,0.824180121,5977,0.929,-0.36,4.514
4431,0,1953,0.946,60.95,3425.06,1,0.579770948,5561,0.968,0.07,4.561
4432,0,1156,0.092,89.75,422.77,1,23.266633,5758,1.487,-0.56,3.456
4433,0,2206,0.992,17.8,5614.19,1,0.92225589,5631,1.046,0.24,4.114
4434,0,1010,0.004,89.99,245.79,1,7.94004281,6278,1.132,-0.06,4.425
4435,0,1212,0.972,69.56,510.14,1,2.85855049,5441,0.881,0.08,4.415
4436,0,1949,0.322,82.05,3403.34,1,0.75499096,5743,0.953,-0.04,4.466
4437,0,202,0.4702,89.95,0.39,1,353.40191,4957,0.772,0,4.561
4438,0,1012,0.718,87.45,247.66,1,8.95294046,6047,0.98,-0.22,4.266
4439,0,2637,0.7017,79.07,11425.1,1,1.428596987,6745,1.336,-0.28,3.901
4440,0,1121,0.906,80.44,373.1,1,4.84350003,5762,0.906,-0.14,4.348
4441,0,886,0.2057,89.95,145.48,1,45.163025,7675,1.665,-0.12,4.051
4442,0,475,0.984,77.77,12,1,36.7614011,5305,0.789,-0.16,4.504
4443,0,727,0.1,89.89,66.12,1,4.373570433,4362,0.627,-0.18,4.623
4444,0,2371,0.0662,89.38,7467.21,1,2.21701025,7524,1.863,0.36,4.067
4445,0,1032,1.256,52.57,268.5,1,43.0759115,4766,1.059,-0.06,2.919
4446,0,371,0.777,89.47,4.47,1,154.674369,6338,1.023,-0.36,4.449
4447,0,258,0.5353,89.95,1.05,1,372.62637,6014,1.101,0.07,4.486
4448,0,1903,0.148,87.39,3115.14,1,1.02087831,5750,0.968,0.04,4.337
4449,0,447,0.289,87.8,9.46,1,1.26132769,2900,0.107,0,5.224
4450,0,1417,1.235,82.21,953.63,1,6.09406648,6785,1.47,0.18,4.162
4451,0,2133,0.564,76.35,4895.77,1,1.1578141,5412,0.845,-0.38,3.941
4452,0,849,0.197,89.79,123.03,1,15.9513866,6451,1.181,-0.08,4.375
4453,0,2200,0.971,20.83,5563.01,1,0.566800926,5780,1,0,4.438
4454,0,782,1.8212,81.93,88.31,1,24.1876477,6437,1.175,-0.1,4.273
4455,0,939,0.675,83.26,183.92,1,7.7859111,6045,0.994,-0.18,4.479
4456,0,1033,0.253,87.64,269.06,1,2.44926655,4840,0.727,-0.04,4.551
4457,0,1206,0.344,86.76,500.27,1,2.17812826,5426,0.903,-0.06,4.579
4458,0,876,0.8319,87.66,139.27,2,31.183688,5947,1.378,0.18,3.814
4459,0,1665,0.104,88.4,1814.46,1,1.33259494,6063,0.994,-0.26,4.51
