row_id,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_quarters,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
56,1,0,0,0,36.4454001,151.60125,2454984.601,0,0.028,4.007,1120,0.029681,5.21237,1.99,0.1847,89.98,332,2.88,71.53,0.0718,0.6834,5.9903665,19.803268,21.7,3,27,3,1.11E+31,0.6219,4126,4.661,0.04,0.615,0.633,286.73804,49.97575,15.095,16.328,15.068,14.567,14.305,13.153,12.507,12.36,0.01,19.11587,49.97559,0.04,-0.58,-0.00014,0.00084,-0.01,0.17,0.17,-0.07,0.36,0.36
57,1,0,0,0,3.728732147,171.793255,2455004.793,0,0.558,2.683,5230,0.068178,1.24118,6.02,0.0455,86.7,1023,258.34,9.7,0.2396,0.4415,28.264866,360.1958,345.2,1,357,1,1.11E+31,0.6769,5497,4.577,-0.1,0.809,0.907,290.78574,50.054119,15.523,16.107,15.461,15.273,15.177,14.179,13.825,13.669,0,19.3857191,50.05406,0.083,-0.217,0.00057,-0.00136,-0.072,0.041,0.083,0.033,-0.117,0.122
58,0.999,0,0,0,40.4195037,173.56469,2455006.565,0,0.911,3.362,6260,0.088069,1.89549,7.51,0.2062,89.05,467,11.29,54.7,0.2665,0.398,22.598503,94.071846,36.9,1,36,1,1.11E+31,0.8482,5446,4.507,-0.54,0.781,0.714,294.31686,50.080231,15.487,16.1,15.463,15.224,15.091,14.029,13.631,13.491,0.027,19.6211267,50.080316,0.09,0.31,0.0006,-0.0011,-0.025,0.051,0.057,-0.049,-0.021,0.053
59,1,0,0,0,2.243380573,170.679233,2455003.679,0,0.915,1.1196,822,0.032248,1.50915,1.99,0.028,82.88,822,107.6,7.38,0.1171,0.6215,4.251499,30.578562,38.9,1,472,1,1.11E+31,0.5576,4149,4.698,-0.32,0.564,0.578,285.17621,50.149818,15.135,16.369,15.11,14.607,14.322,13.213,12.521,12.394,0,19.0117449,50.14995,-0.06,0.46,-0.00024,-0.00057,0.19,0.27,0.33,0.05,-0.06,0.08
60,0,0,1,0,10.40599802,177.197466,2455010.197,0,0.324,6.5036,14500,0.111248,0.38489,11.23,0.0855,88.57,833,113.94,13.012,0.2865,0.3556,97.352005,691.1691,745.2,1,117,1,1.10E+30,0.8796,5746,4.393,-0.54,0.924,0.77,289.23553,50.241001,15.562,16.096,15.528,15.333,15.219,14.305,13.944,13.93,0.553,19.28237064,50.2409479,0.091,-0.188,-0.00025,0,-0.011,0.004,0.012,-0.026,-0.098,0.101
61,1,0,0,0,2.337437946,171.761982,2455004.762,0,0.28,1.9982,971,0.027998,2.41093,2.34,0.0325,88.19,1070,311.16,8.86,0.1496,0.5746,6.0310416,63.58795,82.4,2,578,1,1.11E+31,0.6818,5005,4.595,0.14,0.765,0.85,293.83331,50.23035,15.334,16.11,15.283,15.001,14.882,13.81,13.3,13.195,0,19.5888925,50.230226,0.16,-0.45,6.00E-05,0.00045,0.027,0.05,0.061,0.357,0.2,0.41
62,0.993,0,0,0,7.2406612,137.75545,2454970.755,0,1.198,0.558,556,0.232818,8.66412,19.45,0.0692,87.62,734,68.63,28.8,0.1496,0.5746,3.2751372,9.1666,13.7,2,168,2,1.11E+31,0.4049,5005,4.595,0.14,0.765,0.85,293.83331,50.23035,15.334,16.11,15.283,15.001,14.882,13.81,13.3,13.195,0.058,19.588885,50.22996,-0.1,-1.4,0.00016,0.00075,-0.51,-0.49,0.71,0.08,-0.38,0.39
63,0.871,0,0,0,3.43591631,132.6624,2454965.662,0,0.624,3.133,23.2,0.004612,0.47024,0.55,0.0437,84.62,1272,617.61,6.65,0.2676,0.3928,3.8943021,7.4337807,8.7,3,357,3,1.11E+31,0.0228,5779,4.339,-0.06,1.087,0.941,287.88733,46.276241,12.791,13.111,12.732,12.654,12.648,11.811,11.555,11.503,0.858,19.192473,46.27616,-0.6,-0.3,1.20E-05,-3.00E-06,0.01,-0.05,0.05,-0.11,-0.3,0.3
64,1,0,0,0,11.59822233,180.395376,2455013.395,0,0.679,2.5237,2800,0.051287,3.14915,2.65,0.0798,88.62,396,5.82,28.2,0.3872,0.3156,11.461336,62.376225,71,1,115,1,1.11E+31,0.6552,3688,4.79,0,0.473,0.503,296.22195,50.28722,15.937,17.501,16.14,15.267,14.795,13.474,12.813,12.628,0.178,19.7481495,50.287475,0.63,0.92,-0.00029,0.0006,0.059,-0.03,0.066,0.29,0.628,0.69
65,1,0,0,0,6.575315881,173.634044,2455006.634,0,0.39,4.3084,2790,0.049152,0.64392,5.31,0.067,88.03,1015,251.38,11.37,0.2965,0.3342,20.537346,210.22159,221.1,1,205,1,1.11E+31,0.5611,5992,4.415,-0.32,0.989,0.927,290.09805,50.321609,15.312,15.797,15.275,15.104,15.03,14.071,13.793,13.686,0.013,19.3398711,50.321582,0.016,-0.099,0.00044,-7.00E-05,-0.033,-0.04,0.052,-0.009,-0.181,0.181
66,1,0,0,0,7.275040844,169.994217,2455002.994,0,0.547,7.5377,3000,0.051358,0.10578,4.86,0.0732,85.29,833,113.64,6.66,0.224,0.4695,24.639503,234.95987,312.1,1,188,1,1.11E+31,0.1322,5485,4.556,0.21,0.867,0.986,295.45529,50.49456,15.08,15.69,14.996,14.819,14.745,13.732,13.402,13.26,0,19.6970261,50.49465,0.234,0.323,0.00066,0.00064,-0.054,-0.065,0.085,0.008,-0.134,0.134
67,1,0,0,0,19.27153892,186.77093,2455019.771,0,0.031,2.7594,1220,0.031585,8.48241,1.93,0.1171,89.97,393,5.66,55.02,0.2589,0.4639,6.437265,28.490973,37.1,2,67,1,1.11E+31,0.8388,4077,4.702,-0.24,0.56,0.576,293.97336,50.53191,15.385,16.618,15.383,14.857,14.592,13.405,12.775,12.589,0,19.598247,50.53192,0.78,0.05,-0.00076,0.00145,0.2,-0.17,0.26,0.28,-0.23,0.36
68,1,0,0,0,10.06524317,136.28906,2454969.289,0,0.628,1.369,1050,0.031153,18.09666,1.91,0.076,89.22,488,13.43,45.9,0.2589,0.4639,5.446764,21.658537,30.3,2,126,2,1.11E+31,0.0088,4077,4.702,-0.24,0.56,0.576,293.97336,50.53191,15.385,16.618,15.383,14.857,14.592,13.405,12.775,12.589,0,19.598212,50.53192,-0.42,0.02,0.00053,0.00116,0.11,-0.23,0.25,0.17,-0.23,0.28
69,1,0,0,0,12.3935651,178.74725,2455011.747,0,0.883,3.8896,917,0.032536,0.27483,2.66,0.0983,86.13,677,49.68,13.07,0.2665,0.398,5.6057496,31.608551,35.8,1,107,1,1.11E+31,0.8571,5557,4.603,-0.4,0.75,0.832,296.02133,50.56778,15.505,16.079,15.474,15.258,15.177,14.196,13.783,13.692,0.758,19.73476,50.56789,0.13,0.39,0.00019,0.00011,-0.17,-0.04,0.17,-0.16,0.09,0.18
70,0.998,0,0,0,43.84439721,151.93538,2454984.935,0,0.852,6.802,615,0.025934,0.22039,2.87,0.2395,88.27,531,18.77,28.2,0.2676,0.3928,16.554466,65.59482,83.7,4,29,2,1.11E+31,0.9647,5854,4.406,-0.12,1.012,0.951,300.86398,44.337551,12.882,13.293,12.85,12.706,12.646,11.752,11.494,11.431,0.012,20.057603,44.337553,0.19,0.01,0.0002,0.00012,0.12,-0.2,0.23,0.21,-0.03,0.22
71,0,0,1,1,3.341913228,171.63943,2455004.639,0,1.213,3.813,725,0.243351,0.01791,21.55,0.0415,56.44,1032,268.67,2.19,0.1959,0.5086,5.0937037,32.72262,39,1,780,1,1.11E+30,0,5295,4.551,-0.02,0.811,0.853,292.31595,38.27029,15.629,16.325,15.556,15.331,15.173,14.14,13.729,13.681,0,19.4875286,38.2705,-8.51,0.75,0.00348,-0.00058,-5.106,0.825,5.172,-5.301,0.823,5.364
72,0.773,0,0,1,1.626630225,169.820171,2455002.82,0,1.26,2.1145,1620,0.305244,0.09631,32.43,0.026,58.03,1547,1355.88,2.38,0.2711,0.3858,5.3061833,45.885685,103.6,1,664,1,1.11E+31,0.8796,5735,4.41,-0.18,0.973,0.889,294.36819,38.31028,15.279,15.857,15.224,15.031,14.88,13.918,13.59,13.507,0,19.6245489,38.309915,0.09,-1.31,-2.00E-05,0.0008,0.1,-0.809,0.82,-0.006,-0.96,0.96
73,1,0,0,0,2.711504086,170.03417,2455003.034,0,0.023,3.0099,838,0.026533,0.91618,3.12,0.0401,89.81,1420,960.79,7.088,0.3024,0.3288,6.3430967,48.726124,64.5,2,494,1,1.11E+31,0.228,6214,4.442,0.07,1.076,1.169,291.65353,38.494659,15.541,16.007,15.483,15.341,15.262,14.387,14.104,14.065,0,19.4435779,38.494748,0.42,0.32,-0.00037,-0.0003,-0.02,0.05,0.05,0.02,0.1,0.104
74,1,0,0,0,7.21203748,172.81782,2455005.818,0,0.012,4.0491,950,0.028255,0.99867,3.32,0.077,89.95,1025,260.58,14.003,0.3024,0.3288,6.1683164,40.04205,51.5,2,165,2,1.11E+31,0.3431,6214,4.442,0.07,1.076,1.169,291.65353,38.494659,15.541,16.007,15.483,15.341,15.262,14.387,14.104,14.065,0,19.4435697,38.494886,0.07,0.81,-0.00011,-0.00083,0.05,0.07,0.09,0.07,0.19,0.2
75,0.269306122,0,0,0,14.1798187,171.50237,2455004.502,0,0.1601,2.505,460,0.019561,7.76746,1.88,0.1137,89.95,711,60.35,43.54,0.2714,0.3854,73.13507722,290.5218273,11.2,1,513.6122449,1.102040816,8.91E+30,0.505287755,5799,4.539,-0.1,0.878,0.975,291.0448,51.321671,15.727,16.243,15.658,15.506,15.404,14.464,14.175,14.149,0.058244898,19.47548024,42.57951804,-4.961276531,1.83049898,0.000743102,0.001351776,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
76,1,0,0,0,8.47237911,174.16212,2455007.162,0,0.022,2.7245,1120,0.030119,3.86328,2.59,0.0778,89.95,751,75.44,24.47,0.2043,0.4966,5.7419868,39.867977,47.6,2,159,1,1.11E+31,0.9241,5354,4.587,-0.08,0.788,0.884,296.36652,51.319519,15.339,15.945,15.271,15.079,14.978,14.006,13.555,13.453,0.046,19.7578029,51.31958,1.18,0.22,-0.00048,0.00037,-0.148,0.09,0.17,-0.097,0.04,0.106
77,0.989,0,0,0,60.4189369,181.16367,2455014.164,0,0.094,5.039,931,0.027422,4.26444,2.36,0.2884,89.94,390,5.49,93.71,0.2043,0.4966,6.335456,15.139797,20.1,2,22,2,1.11E+31,0.6244,5354,4.587,-0.08,0.788,0.884,296.36652,51.319519,15.339,15.945,15.271,15.079,14.978,14.006,13.555,13.453,0.424,19.757766,51.31959,-0.06,0.26,0.0007,0.00025,0,0.53,0.53,0.09,0.46,0.46
78,1,0,0,0,12.61190435,180.892284,2455013.892,0,0.55,5.1497,6110,0.073758,0.61222,7.4,0.1058,88.17,753,76.15,17.27,0.2622,0.4035,31.536423,207.6196,277.2,1,104,1,1.11E+31,0.0586,5795,4.508,-0.02,0.919,0.992,289.11221,51.737381,15.14,15.659,15.072,14.918,14.825,13.942,13.546,13.478,0,19.2741411,51.737685,-0.232,1.099,0.00117,0.00148,-0.065,-0.058,0.087,-0.033,-0.017,0.037
79,0,0,1,0,1.433769925,170.403536,2455003.404,0,1.268,1.8868,1980,0.318591,0.1372,46.58,0.0256,58.99,1920,3209.29,2.46,0.2904,0.3534,10.709492,67.78838,112.6,1,481,1,1.10E+31,0.0003,6017,4.22,0.02,1.339,1.083,290.84369,37.728828,15.122,15.561,15.088,14.934,14.832,13.985,13.638,13.579,0.021,19.389588,37.728457,0.4,-1.34,-0.00021,0.00026,-0.009,-0.105,0.106,0.035,-0.1,0.11
80,0,0,1,1,10.31872301,173.31543,2455006.315,0,1.215,3.836,872,0.247006,0.03681,28.59,0.0944,78.15,876,139.26,5.92,0.2844,0.3661,9.854863,34.775192,38.2,1,130,1,1.11E+31,0.9336,5927,4.409,0.07,1.06,1.05,291.84891,37.713501,15.065,15.603,15.003,14.834,14.722,13.817,13.51,13.437,0,19.4567842,37.711519,8.13,-7.13,-0.00697,0.0046,3.77,-3.47,5.12,2.83,-3.84,4.77
81,1,0,0,0,2.539183147,169.67494,2455002.675,0,0.238,2.4282,382,0.017724,1.46261,2.06,0.0355,88.28,1332,743.09,7.93,0.2291,0.4603,4.680462,34.037075,38.9,1,528,1,1.11E+31,0.2119,5519,4.35,0.14,1.062,0.921,291.43997,37.905659,15.026,15.535,14.987,14.808,14.762,13.812,13.465,13.358,0.085,19.4293279,37.90564,-0.18,-0.06,3.00E-05,-0.00019,0.15,0.21,0.26,0.1,0.25,0.26
82,1,0,0,0,6.770300385,170.57662,2455003.577,0,0.838,2.0844,1300,0.037414,1.45164,2.77,0.064,86.84,812,102.87,15.21,0.308,0.3117,6.5691905,43.840405,50.8,1,200,1,1.11E+31,0.9274,5653,4.656,-0.84,0.679,0.767,290.87051,38.273628,15.591,16.126,15.562,15.362,15.258,14.318,13.91,13.828,0.005,19.3913608,38.273428,-0.31,-0.73,0.0002,0.00057,0.09,0.065,0.11,0.05,-0.018,0.05
83,0,0,1,1,0.444291966,169.865406,2455002.865,0,1.258,2.0792,11000,0.396105,0.42351,27.51,0.0101,39.97,1836,2706.26,1.641,0.2337,0.4535,40.64358,277.1132,299.7,1,1466,1,1.11E+30,0.8848,5255,4.678,-0.72,0.636,0.709,290.99689,38.28492,15.748,16.397,15.713,15.47,15.327,14.33,13.832,13.751,0,19.39991596,38.2751521,5.224,-35.165,-0.0478,0.272,1.47,-7.217,7.365,0.65,-7.91,7.94
84,1,0,0,0,10.181584,177.141891,2455010.142,0,0.92,3.5089,5740,0.084708,0.38059,7.73,0.0884,85.87,812,102.91,12.776,0.2979,0.3238,27.099031,173.09894,183.6,1,129,1,1.11E+30,0.5397,5988,4.541,-0.52,0.836,0.885,291.28195,38.241669,15.657,16.162,15.621,15.441,15.32,14.408,14.036,13.939,0.021,19.4187924,38.241643,-0.151,-0.099,0.0008,-0.0003,0.004,0.008,0.009,-0.062,0.06,0.087
85,1,0,0,0,20.06036336,147.46554,2454980.466,0,0.556,3.3203,1490,0.036455,3.09445,1.96,0.115,89.21,361,4,40.4,0.4175,0.2365,7.1802754,27.241827,35.2,4,59,2,1.11E+31,0.7533,3950,4.754,-0.46,0.493,0.502,286.07913,39.27832,15.954,17.187,15.978,15.425,15.103,13.952,13.278,13.116,0.016,19.0719547,39.27833,0.56,0.04,-0.00124,-0.0001,0,-0.03,0.03,-0.18,-0.15,0.23
86,1,0,0,0,46.1842039,165.23729,2454998.237,0,0.013,4.758,1390,0.033974,3.99779,1.83,0.2005,89.99,273,1.32,76.67,0.4175,0.2365,6.2605453,18.020908,26,4,25,3,1.11E+31,0.8358,3950,4.754,-0.46,0.493,0.502,286.07913,39.27832,15.954,17.187,15.978,15.425,15.103,13.952,13.278,13.116,0.006,19.071943,39.27801,0.08,-1.12,-0.00044,0.00144,-0.07,0.04,0.08,-0.25,-0.06,0.26
87,0.952,0,0,0,23.9800854,147.537,2454980.537,0,0.95,5.351,104,0.011879,0.05654,1.31,0.1602,85.45,649,41.94,11.98,0.2676,0.3928,4.1784496,10.87813,17.1,4,56,4,1.11E+31,0.9971,5854,4.406,-0.12,1.012,0.951,300.86398,44.337551,12.882,13.293,12.85,12.706,12.646,11.752,11.494,11.431,0.096,20.05763,44.33791,1.2,1.28,-7.00E-05,-0.000102,0.1,-0.62,0.64,0.3,-0.46,0.53
88,0.994,0,0,0,7.82502168,136.54995,2454969.55,0,0.708,2.186,521,0.022312,2.54508,1.2,0.0614,87.99,494,14.05,20.2,0.4175,0.2365,3.8379083,12.582854,15.9,4,154,4,1.11E+31,0.251,3950,4.754,-0.46,0.493,0.502,286.07913,39.27832,15.954,17.187,15.978,15.425,15.103,13.952,13.278,13.116,0.048,19.07197,39.27813,1.18,-0.7,-0.00071,0.00031,0.31,-0.45,0.55,0.11,-0.58,0.59
89,1,0,0,0,3.895936525,170.527552,2455003.528,0,0.524,2.3111,8540,0.08689,2.31292,7.34,0.046,87.56,1005,241.62,12.29,0.2521,0.421,35.58241,375.5263,370.8,1,275,1,1.11E+31,0.1164,5557,4.592,-0.3,0.774,0.866,294.65524,39.308361,15.725,16.318,15.676,15.471,15.299,14.364,13.969,13.924,0,19.6436833,39.308328,0.026,-0.115,0.00211,-0.00111,-0.246,0.238,0.342,-0.01,-0.012,0.016
90,0.999,0,0,0,22.36646466,175.45862,2455008.459,0,0.4,5.228,987,0.028938,1.12517,2.32,0.1449,89.26,536,19.45,31,0.2521,0.421,6.2514634,25.599396,32.1,1,48,1,1.11E+31,0.4848,5395,4.615,-0.34,0.734,0.821,294.71063,39.52174,15.583,16.2,15.535,15.318,15.201,14.236,13.849,13.714,0.799,19.647371,39.52165,-0.15,-0.33,0.00016,-0.00016,0.08,-0.09,0.12,0.09,-0.21,0.23
91,1,0,0,0,1.625522174,170.8266564,2455003.827,0,0.076,2.38963,7970,0.080543,1.28198,9.73,0.0265,89.22,1579,1467.41,5.6364,0.224,0.4695,43.135384,712.5235,799.7,1,657,1,1.11E+31,0.254,5539,4.322,0.16,1.106,0.935,293.87192,38.422939,15.001,15.595,14.923,14.746,14.625,13.656,13.355,13.307,0,19.59146547,38.4227927,0.147,-0.53,-0.00134,-0.00226,0.01,0.195,0.195,-0.037,-0.01,0.038
92,1,0,0,0,19.62034692,181.881819,2455014.882,0,0.458,2.0038,21700,0.137595,23.21659,13.6,0.1389,89.66,643,40.39,77.9,0.2676,0.3928,73.60154,353.8584,340.5,1,52,1,1.11E+31,0.3063,5710,4.492,-0.1,0.905,0.928,293.81619,38.563568,15.562,16.07,15.519,15.344,15.269,14.364,13.996,13.894,0,19.58774067,38.5634145,-0.225,-0.56,-0.0108,-0.0133,0.656,0.634,0.913,0.056,0.057,0.08
93,0,1,0,1,7.544039,171.7982,2455004.798,0,1.175,6.222,323,0.194187,0.00393,17.47,0.0731,58.94,838,116.46,2.28,0.2711,0.3858,4.5001316,12.162734,14.2,1,143,2,1.11E+30,0.0016,5657,4.567,-0.18,0.824,0.919,293.94116,38.601101,15.559,16.125,15.509,15.316,15.222,14.282,13.905,13.841,0.315438776,19.596854,38.6029,32.76,6.49,0.001233571,-0.00203,0.186561224,-0.273408163,1.802377551,0.06677551,0.055530612,2.018632653
94,1,0,0,0,9.02930689,177.20422,2455010.204,0,0.024,3.1449,1020,0.028718,2.66613,2.57,0.0796,89.94,757,77.75,22.57,0.2043,0.4966,7.610865,47.37303,53.9,1,146,1,1.11E+31,0.894,5349,4.526,-0.12,0.82,0.824,290.33362,38.72823,15.387,16.037,15.302,15.108,14.931,13.931,13.479,13.429,0.097,19.3555667,38.728308,-0.36,0.28,-0.00038,-6.00E-05,0.23,0.18,0.29,-0.08,0.29,0.3
95,0.053,0,1,0,10.32803571,174.581054,2455007.581,0,0.281,7.7915,16900,0.118805,0.23528,13.28,0.0888,88.54,843,119.31,10.988,0.2676,0.3928,76.945915,589.42316,636.8,1,114,1,1.10E+30,0.529,5627,4.359,-0.1,1.024,0.874,287.69675,38.886452,15.646,16.254,15.594,15.386,15.256,14.332,13.883,13.844,0,19.17978539,38.8864195,0.088,-0.11,0.001,0.0008,-0.072,-0.022,0.075,-0.031,-0.042,0.053
96,1,0,0,0,143.2063047,154.23552,2454987.236,0,0.379,8.9302,10600,0.094044,1.83449,8.9,0.5336,89.83,308,2.14,125.8,0.224,0.4695,45.13809,115.57215,138.8,5,9,2,1.11E+31,-1,5485,4.556,0.21,0.867,0.986,285.28363,38.947281,15.403,16.048,15.349,15.126,15.017,13.997,13.618,13.581,0.081,19.0189038,38.947157,-0.232,-0.442,-0.0003,0.0009,-0.031,-0.042,0.052,0.031,-0.032,0.044
97,0.95,0,0,0,6.164876,135.63916,2454968.639,0,0.646,3.262,55.8,0.007192,0.69664,0.79,0.0648,86.69,1021,256.35,11.19,0.2676,0.3928,2.6950479,11.552998,14.4,4,207,3,1.11E+31,0.6301,5854,4.406,-0.12,1.012,0.951,300.86398,44.337551,12.882,13.293,12.85,12.706,12.646,11.752,11.494,11.431,0.567,20.057606,44.33745,0.3,-0.34,1.20E-05,3.00E-05,-0.8,-0.22,0.8,-0.7,-0.04,0.7
98,0.745,0,0,0,60.32494216,243.892578,2455076.893,0,0.224,6.6188,20300,0.128744,2.37656,12.19,0.2998,89.83,411,6.77,77.04,0.224,0.4695,88.82677,323.38303,347.2,5,22,1,1.11E+31,0.0005,5485,4.556,0.21,0.867,0.986,285.28363,38.947281,15.403,16.048,15.349,15.126,15.017,13.997,13.618,13.581,0.051,19.01890178,38.9471811,-0.316,-0.356,0.0011,0,-0.01,0.012,0.016,0.065,0.042,0.078
99,0.269306122,0,0,0,29.1598615,150.69922,2454983.699,0,0.3619,4.803,488,0.02018,1.92739,1.91,0.1847,89.38,524,17.85,44.2,0.2209,0.4742,73.13507722,290.5218273,11.6,5,513.6122449,1.102040816,8.91E+30,0.505287755,5485,4.556,0.21,0.867,0.986,285.28363,38.947281,15.403,16.048,15.349,15.126,15.017,13.997,13.618,13.581,0.058244898,19.47548024,42.57951804,-4.961276531,1.83049898,0.000743102,0.001351776,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
100,0,0,0,1,1.540397253,170.50479,2455003.505,0,1.225,2.1541,816,0.257087,0.06102,25.69,0.0264,51.56,1470,1105.68,1.971,0.2555,0.4191,7.5703845,32.004185,38.8,1,842,1,1.11E+30,0.6173,5663,4.53,0.21,0.915,1.034,286.92639,38.921631,15.974,16.573,15.894,15.718,15.607,14.629,14.281,14.171,0,19.128356,38.9206,-2.91,-3.71,0.00168,0.00205,-6.5,0.31,6.5,-6.6,0.18,6.6
101,0,0,0,1,2.99025443,171.9834,2455004.983,0,0.014,5.414,589,0.021279,0.17407,1.7,0.0367,89.81,918,168.45,4.349,0.1054,0.6323,4.439786,35.481506,48.5,1,454,1,1.11E+31,0,4667,4.578,0.1,0.731,0.737,287.74881,38.92955,15.842,16.828,15.856,15.42,15.132,14.024,13.419,13.279,0,19.47432324,40.33218605,137.34,-4.82,-0.0756,0.0026,9.915,-0.051,9.915,9.688,0.06,9.688
102,1,0,0,0,1.594745374,170.6483505,2455003.648,0,0.514,1.9604,15000,0.115879,1.77544,11.3,0.0258,85.25,1539,1329.42,6.203,0.2965,0.3342,62.03516,1015.921,1009.3,1,762,1,1.10E+30,1,5934,4.491,-0.38,0.893,0.901,285.21381,39.027481,15.53,16.028,15.49,15.316,15.2,14.35,13.941,13.917,0,19.0142466,39.0273461,-0.31,-0.482,-0.0009,0.0006,0.009,-0.004,0.01,0.024,0.013,0.027
103,1,0,0,0,4.783002698,170.508434,2455003.508,0,0.003,2.335,1010,0.028315,3.45234,2.5,0.0535,89.99,886,145.48,16.102,0.186,0.5256,7.252221,57.638233,70.6,1,281,1,1.11E+31,0.5746,5170,4.574,0.18,0.807,0.891,287.09399,39.060719,15.119,15.847,15.037,14.808,14.681,13.643,13.232,13.203,0.282,19.1396047,39.060762,0.2,0.15,-0.00022,2.00E-05,0.034,0.001,0.034,0.058,0.239,0.25
104,1,0,0,0,20.50588921,181.43428,2455014.434,0,0.26,4.0595,2110,0.041039,2.64998,3.41,0.1326,89.62,518,17.06,38.91,0.153,0.5684,12.827003,70.729904,78.5,1,69,1,1.11E+31,0.0106,4905,4.544,-0.04,0.761,0.739,289.31543,39.153278,15.398,16.241,15.343,15.036,14.877,13.842,13.251,13.216,0.722,19.2876948,39.153251,-0.05,-0.1,0.00013,0.0001,-0.046,0.01,0.047,0.004,0.108,0.108
105,1,0,0,0,3.340218842,171.979062,2455004.979,0,0.466,1.9104,1630,0.037683,3.23586,2.03,0.0348,87.85,656,43.73,12.4,0.4175,0.2365,8.777286,58.181076,71.6,4,398,1,1.11E+31,0.4776,3950,4.754,-0.46,0.493,0.502,286.07913,39.27832,15.954,17.187,15.978,15.425,15.103,13.952,13.278,13.116,0.058,19.0719273,39.278333,-0.59,0.05,0.00053,-0.00013,0.026,0.05,0.06,-0.15,-0.039,0.154
106,0,0,1,1,2.507089906,171.002455,2455004.002,0,1.255,2.0067,1340,0.295115,0.11003,30.26,0.0365,67.79,1326,730.47,3.32,0.2868,0.3588,7.337525,50.679256,64.9,1,408,1,1.11E+30,0.887,5926,4.506,-0.04,0.939,1.03,295.37805,40.493401,15.555,16.109,15.512,15.317,15.284,14.3,13.958,13.912,0,19.6919219,40.494667,2.13,4.56,-0.002,-0.005,1.489,2.917,3.275,1.599,2.83,3.251
107,1,0,0,0,18.64932728,174.771,2455007.771,0,0.08,4.4056,894,0.027096,1.97596,3.12,0.139,89.86,701,57.13,33.12,0.2555,0.4191,7.871079,36.000114,46.1,3,71,1,1.11E+31,0.0683,5775,4.405,0.16,1.053,1.026,290.46176,40.562462,15.386,15.867,15.354,15.179,15.139,14.252,13.906,13.807,0,19.3641148,40.562512,-0.13,0.19,-0.00068,0.00041,0.42,-0.37,0.56,0.14,0.1,0.17
108,1,0,0,0,4.90144976,138.60548,2454971.605,0,0.529,4.1654,141,0.011136,0.3709,1.7,0.0586,86.1,1262,598.74,7.78,0.257,0.4213,5.743281,33.185894,50.6,4,193,3,1.11E+31,0.0464,5847,4.191,0.26,1.402,1.113,297.02826,48.208611,12.487,12.904,12.427,12.309,12.274,11.392,11.114,11.06,0.054,19.8018904,48.208693,0.26,0.3,-5.60E-05,-1.20E-05,-0.57,-0.15,0.59,-0.7,0,0.7
109,0.998,0,0,0,9.75192101,138.78608,2454971.786,0,0.949,4.793,418,0.024042,0.044,2.76,0.0902,80.97,870,135.66,6.05,0.2555,0.4191,4.4869766,24.258644,28.5,3,132,3,1.11E+31,0.3894,5775,4.405,0.16,1.053,1.026,290.46176,40.562462,15.386,15.867,15.354,15.179,15.139,14.252,13.906,13.807,0.482,19.364104,40.5626,-0.58,0.5,-0.00013,6.00E-05,0.16,0.03,0.16,-0.06,0.41,0.42
110,1,0,0,0,38.5576546,163.85063,2454996.851,0,0.911,5.794,993,0.03498,0.19756,4.02,0.2255,87.91,550,21.71,24.9,0.2555,0.4191,7.5526104,32.640865,39.7,3,37,2,1.11E+31,0.5868,5775,4.405,0.16,1.053,1.026,290.46176,40.562462,15.386,15.867,15.354,15.179,15.139,14.252,13.906,13.807,0,19.3641215,40.56244,0.14,-0.07,-0.00101,0.0007,0.47,-0.04,0.47,0.26,0.31,0.41
111,0.99,0,0,0,3.525632539,170.0479951,2455003.048,0,0.12,2.59959,22300,0.13372,2.43681,11.58,0.0431,89.41,975,213.12,11.699,0.1914,0.5167,162.61552,2078.4102,1996.7,1,382,1,1.11E+31,0.1434,5150,4.572,0.08,0.793,0.855,290.58173,40.5774,15.224,15.961,15.142,14.908,14.758,13.767,13.295,13.234,0,19.37211855,40.5773577,0.1332,-0.1522,-0.00196,0.006,-0.01,-0.052,0.053,0.032,-0.231,0.233
