,sy_pnum,pl_orbper,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_imppar,st_teff,st_mass,st_met,st_logg
0,1.0,41.6855,0.0,438.14525423728816,903.3559322033898,89.55,0.4785593220338983,5766.0,1.67,-0.15,4.5
1,1.0,41.6855,0.0,316.306779661017,546.0,89.55,0.5002881355932204,5766.0,0.96,-0.15,4.5
2,1.0,41.688644000000004,0.08403135593220339,342.80118644067795,866.6949152542373,89.52600000000001,0.47820338983050853,5703.0,0.96,-0.06,4.38
3,0.0,2.302368,0.08161101694915254,136.7447457627119,823.4406779661017,87.444,0.6089661016949153,4720.0,0.6964406779661018,-0.06,4.5
4,0.0,2.30183,0.10627203389830506,154.87898305084747,1054.0,86.69715254237288,0.42,4616.52,0.73,-0.03,4.54
5,0.0,1.1947488000000002,0.10337372881355933,39.83627118644068,657.7118644067797,87.8847627118644,0.0,3919.0,0.652542372881356,-0.1464576271186441,4.716271186440679
6,0.0,6.178369,0.08256186440677968,164.79694915254237,787.8305084745763,88.79700000000001,0.42079661016949155,5015.0,0.7623728813559323,0.24,4.67
7,0.0,6.17887,0.11588559322033896,97.21135593220339,772.0,86.95633898305086,0.17,4719.28,0.76,0.213,4.46
8,0.0,1.1758899999999999,0.06345762711864407,527.6874576271186,1342.4406779661017,82.49081355932202,0.5377627118644068,5233.279661016949,0.942542372881356,-0.1444915254237288,4.326610169491525
9,0.0,10.6966,0.1526559322033898,64.75762711864407,798.1525423728814,88.26610169491526,0.44111864406779655,5022.380847457626,0.8622033898305085,-0.056406779661016954,4.374237288135593
10,0.0,1.5374115,0.06664406779661017,501.1196610169491,1333.9322033898304,84.91244067796612,0.5746101694915254,5274.272372881357,0.8942372881355932,-0.16779661016949157,4.346101694915253
11,0.0,2.7118900000000004,0.05982796610169491,598.7169491525424,2336.0,86.324406779661,0.43,6402.0,1.28,-0.1250847457627119,3.54
12,2.0,18.10549,0.09230593220338984,462.2520338983051,1167.8474576271187,88.945,0.5828135593220338,6213.0,0.8355932203389829,0.14,4.32
13,1.0,6.7987,0.0,42.65389830508475,644.6779661016949,89.00200000000001,0.46,3648.0,0.29,-0.048,5.0
14,0.0,79.9999,0.12186525423728814,116.34118644067796,819.8305084745763,87.89367796610169,0.4381525423728813,4542.0,0.6652542372881357,-0.13593220338983053,4.75
15,0.0,4.620381015254237,0.09335084745762712,278.69288135593223,892.1186440677966,85.16330508474577,0.46640677966101696,5421.473050847459,0.918813559322034,-0.097,4.325254237288136
16,0.0,17.77297,0.10399745762711864,361.8169491525424,830.0,86.42127118644069,0.68,5847.0,1.06,-0.05527118644067795,4.27
17,0.0,0.99656225,0.11947542372881356,44.806101694915256,664.2881355932203,88.10869491525423,0.53,3727.0,0.639322033898305,-0.022372881355932208,4.785254237288134
18,0.0,14.9139,0.16285932203389827,48.5677966101695,713.2542372881356,88.69622033898304,0.41981355932203396,5141.615593220339,0.9127118644067795,-0.03950847457627119,4.336779661016949
19,0.0,14.912381,0.12083135593220337,97.15305084745764,736.2542372881356,88.08157627118645,0.21,4224.0,0.6903389830508474,-0.1744576271186441,4.667796610169491
20,0.0,0.57303573,0.12089915254237288,29.23949152542373,592.2881355932203,88.08828813559322,0.35,3570.0,0.6072881355932203,-0.007627118644067799,4.815254237288135
21,1.0,28.1656,0.12013474576271187,32.12118644067797,555.0677966101695,88.96244067796611,0.24,5224.353389830508,0.41,-0.10616949152542371,4.444915254237288
22,1.0,28.1696,0.1315245762711864,30.04830508474576,555.0677966101695,88.98247457627117,0.456,5159.505932203389,0.864406779661017,-0.10616949152542371,4.397288135593221
23,1.0,7.90417,0.1350372881355932,95.77118644067795,769.8813559322034,88.09222033898305,0.3627966101694916,5043.472542372881,0.8779661016949152,-0.00632203389830509,4.430338983050847
